Name;Description;FLT1;FLT2;FLT3;FLT4;AEM1;AEM2;AEM3;AEM4;flight1;flight2;flight3;flight4;control1;control2;control3;control4;flightMean;aemMean;FvsAEM
SPG7;spastic paraplegia 7 homolog (human);7,045722828;7,224815666;6,965791206;7,270972401;7,402514746;7,254893039;7,375912162;7,507602838;0,045971168;0,021721033;0,05679434;0,015471162;-0,038683346;-0,017969816;-0,034950606;-0,053428774;7,1268253;7,3852305;-0,2584052
SPINK2;"""serine peptidase inhibitor, Kazal type 2""";5,364816844;4,684392928;5,122152322;4,899920835;4,71061416;4,578179595;4,333589067;4,420710772;-0,18933407;-0,0384899;-0,135537418;-0,086270596;0,061223156;0,087616;0,136360371;0,118997913;5,017821;4,5107737;0,5070473
SPNB4;spectrin beta 4;5,214236876;5,08528845;5,027994509;5,130306102;5,036672637;4,981645811;4,975409825;4,880020329;-0,049472274;-0,023518755;-0,011987172;-0,032579482;0,015208666;0,025967741;0,027187028;0,045837981;5,1144567;4,968437;0,1460197
SPON2;"""spondin 2, extracellular matrix protein""";5,526123335;5,555045784;5,82894088;5,492807582;6,032720783;6,14879504;6,65120896;6,075900319;0,112576784;0,107932217;0,063948242;0,117926859;-0,077131253;-0,097856099;-0,187561185;-0,08484088;5,6007295;6,2271566;-0,6264271
SPR;sepiapterin reductase;6,342420478;6,349174647;6,450153174;6,320460159;6,481205439;6,534721619;6,603038209;6,444900976;0,02663395;0,025597393;0,010100302;0,030004182;-0,018168643;-0,026575797;-0,037308031;-0,012465372;6,365552;6,5159664;-0,1504144
SRC;Rous sarcoma oncogene;6,648585516;6,574854791;6,571710948;6,843278552;6,845744213;6,947237371;6,903233621;6,902798021;0,036402472;0,047088465;0,047544111;0,008185082;-0,027950118;-0,043190229;-0,03658267;-0,036517261;6,6596074;6,8997536;-0,2401462
SREBF1;sterol regulatory element binding transcription factor 1;7,873847667;7,887005433;7,629414748;7,953614856;8,128073194;8,044569672;8,561416621;8,385750609;0,049046701;0,04745759;0,078567756;0,039412927;-0,037277169;-0,026620733;-0,092578989;-0,070161088;7,8359704;8,279952;-0,4439816
SRM;spermidine synthase;7,033358441;7,405276241;7,136222289;7,407859562;7,964546651;7,843461238;8,112347581;8,232889694;0,125020472;0,078752325;0,112223774;0,078430949;-0,099213229;-0,082501834;-0,119611721;-0,136248133;7,2456794;8,038312;-0,7926326
SRPK1;serine/arginine-rich protein specific kinase 1;8,957553846;9,182820335;9,096014782;8,924679792;9,27889105;9,235541497;9,202013111;9,289745447;0,031777729;0,007428667;0,016811482;0,035331087;-0,026395686;-0,021600523;-0,017891741;-0,027596358;9,040267;9,251547;-0,21128
ST13;suppression of tumorigenicity 13;8,205012283;8,520333697;8,217447102;8,536416288;9,158462981;9,027306653;9,011954955;8,891326805;0,090581567;0,055632307;0,089203329;0,053849762;-0,094226958;-0,078556775;-0,076722598;-0,062310292;8,369802;9,022263;-0,652461
ST3GAL2;"""ST3 beta-galactoside alpha-2,3-sialyltransferase 2""";6,810482734;7,049165851;6,88186847;7,087307917;7,268838959;7,258811673;7,377045033;7,390032123;0,070073942;0,037483352;0,060326695;0,032275307;-0,044792832;-0,043351551;-0,060345925;-0,062212636;6,957206;7,323682;-0,366476
ST3GAL3;"""ST3 beta-galactoside alpha-2,3-sialyltransferase 3""";6,962843914;7,116075595;7,167130743;7,18477377;7,218910255;7,457144345;7,716869676;7,52296227;0,069010503;0,048522167;0,041695674;0,039336656;-0,01564559;-0,049163309;-0,085704681;-0,058423389;7,107706;7,4789715;-0,3712655
ST8SIA1;"""ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1""";8,206130004;8,124533224;7,956763238;7,93067806;8,363851412;8,348772868;8,128283203;8,29951962;0,009532405;0,019381014;0,0396306;0,042779042;-0,038403925;-0,036531866;-0,009157237;-0,030416889;8,054526;8,285107;-0,230581
STAT1;signal transducer and activator of transcription 1;9,390161495;9,667545475;9,322468857;9,605318783;9,82470663;9,763272662;9,904249791;9,65712515;0,040580647;0,012239541;0,047496995;0,018597418;-0,034574526;-0,028105323;-0,042950687;-0,016927635;9,496374;9,787338;-0,290964
STEAP4;STEAP family member 4;6,982672697;7,626908448;7,431130686;7,719534843;8,010130438;8,173927171;8,7243204;8,0203534;0,151783592;0,073525401;0,097307399;0,062273659;-0,076621521;-0,098637029;-0,172614001;-0,077995564;7,4400616;8,232183;-0,7921214
STIP1;stress-induced phosphoprotein 1;9,130176235;9,402775265;9,050072333;9,071250667;10,22888235;10,01450871;10,00350306;9,92143625;0,090808527;0,063662861;0,098785348;0,09667639;-0,116255348;-0,092861227;-0,091660204;-0,082704434;9,1635685;10,042083;-0,8785145
STK16 | TUBA4A;"""serine/threonine kinase 16 | tubulin, alpha 4A""";7,865365825;7,927133931;7,983472719;8,150332349;8,245501762;8,07312305;8,246938459;8,486945571;0,048136883;0,040661734;0,033843638;0,013650359;-0,033066873;-0,011469796;-0,033246875;-0,063317016;7,981576;8,263127;-0,281551
STON1;stonin 1;6,590872634;6,679190224;6,089638905;6,4744768;5,737182832;5,899542969;6,104069099;5,645411165;-0,127309448;-0,142415377;-0,04157793;-0,107400989;0,111691085;0,086552274;0,054884748;0,125900427;6,4585447;5,8465514;0,6119933
STRN3;"""striatin, calmodulin binding protein 3""";8,545307842;8,740726191;8,66879667;8,759206518;9,059652609;8,908101244;8,88274371;8,861503572;0,042864265;0,020976009;0,029032631;0,01890608;-0,043918098;-0,026455264;-0,023533387;-0,021085946;8,678509;8,928;-0,249491
STYX;serine/threonine/tyrosine interaction protein;8,246537558;8,527131276;8,359073471;8,299099597;8,699437101;8,634330296;8,725318173;8,741156311;0,052128766;0,01987684;0,039193694;0,046087194;-0,040856388;-0,033066593;-0,043952966;-0,045847942;8,357961;8,700061;-0,3421
SUMO2;SMT3 suppressor of mif two 3 homolog 2 (yeast);10,92091627;11,05629405;10,93593863;10,96157612;11,13162996;11,09355701;11,00546668;11,0903596;0,014380243;0,002162311;0,013024466;0,010710665;-0,014855839;-0,011384779;-0,003353701;-0,011093276;10,968681;11,080253;-0,111572
SUMO2 | MIR684-1 | MIR684-2 | GM13430 | SMT3H2-PS2 | SMT3H2-PS;"""SMT3 suppressor of mif two 3 homolog 2 (yeast) | microRNA 684-1 | microRNA 684-2 | predicted gene 13430 | SMT3 suppressor of mif two 3 homolog 2, pseudogene 2 (S. cerevisiae) | SMT3 suppressor of mif two 3 homolog 2, pseudogene (S. cerevisiae)""";10,88089082;10,91140915;10,87765172;10,88033956;11,02089134;10,9884342;10,93020787;11,00846599;0,009657658;0,006879981;0,00995247;0,009707832;-0,012245001;-0,009263883;-0,00391592;-0,01110376;10,887573;10,9869995;-0,0994265
SUPT3H;suppressor of Ty 3 homolog (S. cerevisiae);6,701122012;6,961346577;6,571358771;6,953517293;7,038786398;7,057654405;7,229752847;7,349177765;0,06524362;0,02894424;0,083344621;0,030036367;-0,035597504;-0,038373503;-0,063693879;-0,081264542;6,796836;7,1688433;-0,3720073
SUV39H2 | DCLRE1C;"""suppressor of variegation 3-9 homolog 2 (Drosophila) | DNA cross-link repair 1C, PSO2 homolog (S. cerevisiae)""";5,703802894;5,787452925;5,761685467;5,546928298;6,291151084;5,954787502;5,87979042;6,255401696;0,06422667;0,050502937;0,05473038;0,089963721;-0,103717029;-0,044705537;-0,031548079;-0,097445171;5,6999674;6,0952826;-0,3953152
SV2A;synaptic vesicle glycoprotein 2 a;5,791725756;5,52816564;5,51277586;5,857335431;5,337581454;5,389828153;5,131558741;5,288012137;-0,095518274;-0,04566527;-0,042754258;-0,107928495;0,059042593;0,04983207;0,095362151;0,067781123;5,6725006;5,286745;0,3857556
SYCE2;synaptonemal complex central element protein 2;6,899471245;6,747971283;6,796767728;6,622820182;7,066547828;7,018012925;6,911560561;6,962507066;0,012902744;0,034577622;0,027596386;0,052482807;-0,044303395;-0,037130845;-0,02139918;-0,028928119;6,7667575;6,989657;-0,2228995
SYMPK;symplekin;8,600945893;8,694596658;8,481781507;8,631153875;8,91578424;8,749994848;9,152584794;8,968994029;0,038660929;0,028193459;0,05198009;0,035284543;-0,036463718;-0,01719063;-0,063991883;-0,042649378;8,602119;8,946839;-0,34472
SYNC | RBBP4;syncoilin | retinoblastoma binding protein 4;8,266096383;8,069408606;8,259490928;8,251992623;8,391602094;8,352752674;8,482742517;8,41275933;0,017106805;0,040494275;0,017892237;0,018783835;-0,021902172;-0,017171215;-0,033000958;-0,024478632;8,211747;8,409964;-0,198217
SYNJ2BP | COX16;synaptojanin 2 binding protein | COX16 cytochrome c oxidase assembly homolog (S. cerevisiae);6,952776201;7,265891604;7,187542623;7,244473902;7,527999269;7,490824191;7,22441701;7,431195744;0,062792472;0,020585718;0,03114686;0,023472742;-0,051004474;-0,04581436;-0,008620529;-0,037489471;7,162671;7,418609;-0,255938
SYTL2;synaptotagmin-like 2;6,032644851;6,072907339;5,91998593;6,062333929;6,378519668;6,189143084;6,169865011;6,206605501;0,032615051;0,026158625;0,050680849;0,02785416;-0,059208426;-0,027760804;-0,024559513;-0,030660589;6,0219684;6,2360334;-0,214065
TAF6;"""TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor""";7,234606257;7,335012124;7,008818619;7,355825123;7,482251638;7,631610368;7,736479957;7,740402395;0,05401369;0,040884769;0,083537345;0,038163292;-0,034379397;-0,055027405;-0,069525039;-0,070067294;7,233566;7,647686;-0,41412
TAF8;"""TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factorq""";7,698288428;7,904458871;7,748950334;7,733325024;7,977012927;7,898528322;8,014245663;8,124640712;0,038147622;0,012387931;0,031817737;0,033770021;-0,026476729;-0,016377382;-0,031267813;-0,045473375;7,7712555;8,003607;-0,2323515
TAGAP1 | TAGAP;T-cell activation GTPase activating protein 1 | T-cell activation Rho GTPase-activating protein;8,139380399;8,171159947;8,025833344;8,250582274;8,520961754;8,515652201;8,6258914;8,696698308;0,052436675;0,048736991;0,065655497;0,039490871;-0,045935282;-0,045283542;-0,058815239;-0,067506681;8,146739;8,589801;-0,443062
TALDO1;transaldolase 1;7,089805681;7,288308653;7,198190973;7,750626033;7,912600389;7,559576028;7,916769789;7,81847584;0,091266739;0,065823693;0,077374494;0,006566331;-0,079226523;-0,031076328;-0,079795202;-0,066388555;7,3317327;7,8018556;-0,4701229
TBATA;"""thymus, brain and testes associated""";8,169551825;8,32623651;7,863774465;8,141970245;8,695982585;8,715319083;8,970821865;8,998677032;0,076385856;0,058671764;0,11095572;0,07950411;-0,070224331;-0,072604095;-0,104049109;-0,107477276;8,125383;8,8452;-0,719817
TBC1D23;"""TBC1 domain family, member 23""";7,402984505;7,404221491;7,224012758;7,324163889;7,104244558;7,089685032;7,138887554;7,112298308;-0,041020118;-0,041194065;-0,01585281;-0,029936231;0,031967036;0,033950934;0,027246539;0,030869622;7,3388457;7,111279;0,2275667
TBC1D4;"""TBC1 domain family, member 4""";6,261359347;6,645954198;6,277848229;6,574775027;6,616467181;6,776020012;6,923424949;6,799929418;0,076353991;0,019620385;0,07392163;0,030120398;-0,027404241;-0,052179586;-0,075068607;-0,055892235;6,4399843;6,77896;-0,3389757
TBCCD1;TBCC domain containing 1;6,992013225;7,061450789;7,006922895;6,997834249;7,051409949;7,11201902;7,178392969;7,146531479;0,018263628;0,008514021;0,016170188;0,017446309;-0,005254068;-0,013894541;-0,023356859;-0,018814662;7,014555;7,1220884;-0,1075334
TBCE | B3GALNT2;"""tubulin-specific chaperone E | UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2""";7,69424893;7,675049848;7,572975967;7,714162492;7,430231401;7,52872759;7,435275777;7,61568185;-0,025560793;-0,023001762;-0,009396409;-0,028215057;0,030516043;0,017664427;0,029857861;0,006318783;7,6641097;7,5024796;0,1616301
TCAP;titin-cap;5,996555527;6,385195142;6,605097195;6,476244354;5,858384068;5,766341626;6,018923266;5,478789561;-0,037357055;-0,104588659;-0,142629988;-0,120339458;0,079705741;0,0941647;0,054486619;0,139336288;6,3657727;5,780609;0,5851637
TCEAL3 | TCEAL6 | TCEAL5;transcription elongation factor A (SII)-like 3 | transcription elongation factor A (SII)-like 6 | transcription elongation factor A (SII)-like 5;5,062116082;4,650992508;5,104266994;4,74539808;4,459872888;4,597313807;4,187445859;4,469555351;-0,143064775;-0,050229908;-0,152582776;-0,071547413;0,088089788;0,059987244;0,143792943;0,086110015;4,890693;4,428547;0,462146
TCL1B2;"""T-cell leukemia/lymphoma 1B, 2""";4,964063424;4,682525635;4,789742606;4,687925587;4,408469115;4,510354408;4,495333311;4,657143254;-0,098772941;-0,036455828;-0,060187818;-0,037651083;0,07793147;0,056621301;0,05976309;0,025919175;4,7810645;4,5178246;0,2632399
TCP1;t-complex protein 1;9,794150016;9,905554355;9,717594782;9,879906721;10,12912928;10,0631157;9,956221296;10,04422543;0,025280612;0,014193588;0,032899432;0,016746055;-0,031027882;-0,024308465;-0,013427854;-0,022385655;9,824302;10,048174;-0,223872
TCSTV3;"""2-cell-stage, variable group, member 3""";4,386312032;4,035236584;4,243475565;4,274271149;3,951112756;3,92549913;4,019354741;3,962826885;-0,106341946;-0,017791589;-0,070314875;-0,078082322;0,066994747;0,073043081;0,050880267;0,064228604;4,2348237;3,9646983;0,2701254
TCTN1 | HVCN1;tectonic family member 1 | hydrogen voltage-gated channel 1;6,770557791;6,684373359;6,611436183;6,730196779;6,393008569;6,472991955;6,349235363;6,532472616;-0,051830707;-0,038441643;-0,027110588;-0,045560477;0,045697338;0,033757989;0,052231489;0,024879141;6,6991415;6,4369273;0,2622142
TDRD5;tudor domain containing 5;8,251681313;8,079740852;7,959408364;8,156246823;8,851085644;8,469562918;8,537041805;8,655275054;0,043642695;0,063570332;0,077516685;0,054703407;-0,091141235;-0,044108001;-0,052426641;-0,067002161;8,111769;8,628241;-0,516472
TDRD7;tudor domain containing 7;6,045451233;6,439330832;6,107263101;6,244357668;6,654038969;6,614308528;6,935221956;6,485368552;0,093939035;0,034906397;0,084674991;0,064127967;-0,071659052;-0,065260309;-0,116944674;-0,04449402;6,2091007;6,6722345;-0,4631338
TEAD4;TEA domain family member 4;5,610913783;5,516210327;5,445689397;5,682077047;5,792651718;5,629039978;5,850509601;5,842631751;0,029036716;0,045425059;0,057628639;0,016721981;-0,041146678;-0,011739797;-0,051545809;-0,050129877;5,563723;5,7787085;-0,2149855
TECR;"""trans-2,3-enoyl-CoA reductase""";9,790654092;9,792740939;9,844586652;9,875437161;9,985668889;10,17777771;10,3510727;10,04011161;0,034324455;0,034118624;0,029004958;0,025962099;-0,016264629;-0,035815988;-0,053452621;-0,021805391;9,825855;10,138658;-0,312803
TECRL;"""trans-2,3-enoyl-CoA reductase-like""";4,018367847;4,43188578;4,198414435;4,317304791;4,527628847;4,700242096;4,658995534;4,698470304;0,135153038;0,046154284;0,096402791;0,070814799;-0,067461115;-0,108157457;-0,098432918;-0,107739728;4,241493;4,646334;-0,404841
TEF;thyrotroph embryonic factor;7,262204918;7,459314796;7,448306767;7,551191193;6,922519599;7,047735491;7,025944117;6,966155309;-0,038854556;-0,067051019;-0,065476326;-0,080193889;0,068333447;0,05148128;0,054414069;0,06246074;7,4302545;6,9905887;0,4396658
TEX15;testis expressed gene 15;3,407691326;3,375539473;3,386874511;3,35022186;3,271429419;3,258686924;3,27718024;3,235270859;-0,045098274;-0,035237684;-0,038714005;-0,027473074;0,032144868;0,035914746;0,030443483;0,042842408;3,3800817;3,260642;0,1194397
TFB1M | TIAM2;"""transcription factor B1, mitochondrial | T-cell lymphoma invasion and metastasis 2""";5,999874267;6,354829817;6,167151262;6,243517214;6,484105296;6,563613292;6,867077931;6,798184567;0,101579139;0,048428113;0,07653109;0,065096056;-0,04728575;-0,060127551;-0,109141899;-0,098014529;6,191343;6,6782446;-0,4869016
TFDP1;transcription factor Dp 1;8,849651942;8,893909707;8,551755369;8,580274914;9,077848387;8,95639993;9,120578688;9,123775286;0,024256618;0,019376853;0,057102046;0,053957543;-0,041169357;-0,02724002;-0,046070241;-0,04643687;8,718897;9,069651;-0,350754
TGM6;transglutaminase 6;5,245590481;4,989892492;5,109136844;5,077735268;4,877547938;5,018488362;4,978084363;4,796904745;-0,06666343;-0,014668579;-0,038916295;-0,032530949;0,044664986;0,017059861;0,024973541;0,060460067;5,105589;4,917756;0,187833
THNSL1;threonine synthase-like 1 (bacterial);5,550802286;5,632862027;5,680347691;5,595487213;5,905905662;5,792190384;5,875641891;5,858942593;0,052468213;0,03846047;0,030354583;0,044840417;-0,051832082;-0,031579578;-0,046442154;-0,043468037;5,614875;5,85817;-0,243295
THNSL2;threonine synthase-like 2 (bacterial);6,212333745;5,988994018;5,879916996;5,99026437;5,800671148;5,886391408;5,606200983;5,728734882;-0,079373425;-0,04056885;-0,021617061;-0,04078957;0,036093531;0,021849263;0,068408938;0,048047291;6,0178776;5,7555;0,2623776
THOP1;thimet oligopeptidase 1;5,47156691;5,619180875;5,9044589;5,724304475;6,105121165;5,782112956;6,292033043;6,04078602;0,096357633;0,071978834;0,024864485;0,05461742;-0,0748684;-0,017999534;-0,107776129;-0,063541547;5,6798778;6,0550137;-0,3751359
THRSP;thyroid hormone responsive SPOT14 homolog (Rattus);8,216748907;8,233862782;8,946309342;8,466495027;9,608059351;10,01140529;9,671115152;9,407716062;0,150686231;0,148917277;0,075276147;0,124871542;-0,134919094;-0,182562952;-0,142367344;-0,111254229;8,465854;9,674574;-1,20872
TIGD5;tigger transposable element derived 5;6,301074826;6,254636327;6,230826182;6,099101684;6,299286101;6,386504419;6,41750307;6,317849539;0,008530092;0,015837159;0,019583669;0,040310431;-0,012517436;-0,026536496;-0,031519072;-0,015501235;6,22141;6,355286;-0,133876
TKT;transketolase;8,966711379;8,921067399;9,038877592;9,02066615;9,535351046;9,708609901;9,935263801;9,757962785;0,078853729;0,083542715;0,071440126;0,07331098;-0,061035981;-0,080315175;-0,105535845;-0,085806864;8,986831;9,734297;-0,747466
TLR6;toll-like receptor 6;5,429379303;5,360396934;5,305576882;5,143208378;5,116602622;5,098772683;5,063078679;5,008552587;-0,070513647;-0,056912356;-0,046103457;-0,014089171;0,03635602;0,039714052;0,046436542;0,056705805;5,30964;5,0717516;0,2378884
TMCC3;transmembrane and coiled coil domains 3;6,873411672;6,900522203;6,666534984;6,955756696;6,992526017;7,156194947;7,305561855;7,016616513;0,034324691;0,030515816;0,063389691;0,022755683;-0,020947385;-0,044843952;-0,066652345;-0,02446473;6,8490562;7,1177254;-0,2686692
TMED3;transmembrane emp24 domain containing 3;5,992606556;6,361295198;6,067105463;6,5899227;6,605473717;6,686320439;7,090277531;6,717657362;0,115473602;0,061054071;0,104477343;0,027307977;-0,056413964;-0,069343787;-0,133948679;-0,074355504;6,2527323;6,7749324;-0,5222001
TMEM135;transmembrane protein 135;6,953871122;7,443807999;7,193334503;7,347564972;7,386583397;7,656303956;7,75623586;7,536378113;0,083071465;0,018469016;0,05149613;0,031159498;-0,0210015;-0,058283296;-0,072096262;-0,041706692;7,234645;7,5838747;-0,3492297
