Name,Description,FLT1,FLT2,FLT3,FLT4,AEM1,AEM2,AEM3,AEM4,Flight Mean,AEM Mean,F vs AEM,cluster
PTRH1 | STXBP1 | 1700019L03RIK,peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae) | syntaxin binding protein 1 | RIKEN cDNA 1700019L03 gene,7.334408695,7.351695307,7.026898096,7.30940527,7.009766995,6.888596111,6.817847077,7.096966548,7.255602,6.953294,0.302308,H
HHAT,hedgehog acyltransferase,5.35705047,5.299703616,5.170872231,5.20765667,4.930131419,4.958716344,5.082059595,4.851720875,5.2588205,4.955657,0.3031635,A
OLFR961,olfactory receptor 961,4.34126678,4.230572859,4.673577006,4.355503263,3.985810086,4.096164584,4.091942689,4.213398115,4.40023,4.096829,0.303401,C
ZFP661,zinc finger protein 661,6.320479596,6.117639604,6.129366943,5.930498472,5.844260621,5.794229991,5.723488721,5.913989131,6.124496,5.8189926,0.3055034,F
ZFP1,zinc finger protein 1,6.983630696,6.752120198,6.728570525,6.939976131,6.540682035,6.418755091,6.592007601,6.630392567,6.851074,6.5454593,0.3056147,G
ZFP114,zinc finger protein 114,4.500229184,4.338216334,4.162929316,4.539327961,4.045719583,4.143014354,4.001076682,4.126029474,4.3851757,4.07896,0.3062157,H
HEATR7B2,XVHEAT repeat family member 7B2,5.395621964,5.221367156,5.534673103,5.165107704,4.963059969,5.164620712,4.909095918,5.050277934,5.3291926,5.021764,0.3074286,D
HIF3A,"""hypoxia inducible factor 3, alpha subunit""",5.317726829,4.960694888,5.271300749,4.959802559,4.887042752,4.883336103,4.827084317,4.681511632,5.1273813,4.8197436,0.3076377,A
GM13125,predicted gene 13125,4.349124671,4.253888689,4.346781393,4.161767183,3.770244264,4.107747878,4.028119294,3.974616024,4.27789,3.970182,0.307708,B
PSORS1C2,psoriasis susceptibility 1 candidate 2 (human),5.263328051,4.98496142,5.336748123,5.251397284,4.838997119,5.041180366,4.849430595,4.87368991,5.2091084,4.900824,0.3082844,G
OCM,oncomodulin,4.377517801,4.248419811,4.496088221,4.223151986,3.819990341,4.236122418,4.051423583,4.002057627,4.336294,4.0273986,0.3088954,H
HAGHL | NARFL,hydroxyacylglutathione hydrolase-like | nuclear prelamin A recognition factor-like,7.033487735,6.88920804,7.007172411,7.145993306,6.583429749,6.678033601,6.8070341,6.765626204,7.018965,6.708531,0.310434,B
KATNAL2,katanin p60 subunit A-like 2,5.079012849,4.831005829,4.678130897,4.716498755,4.349631335,4.517130606,4.70604204,4.487038956,4.8261623,4.514961,0.3112013,H
HOMEZ,homeodomain leucine zipper-encoding gene,6.437425023,6.274942883,6.382323975,6.5221405,6.054442243,5.985160459,6.003087101,6.327151148,6.404208,6.0924606,0.3117474,F
GM10852,predicted gene 10852,3.696758002,3.481698185,3.702511126,3.266423405,3.224379336,3.324240921,3.300119922,3.03982571,3.5368476,3.2221413,0.3147063,B
WBSCR27,Williams Beuren syndrome chromosome region 27 (human),6.736079192,6.722245056,6.551846936,6.750636916,6.313609303,6.24507256,6.405038505,6.535847985,6.690202,6.374892,0.31531,B
APBH,androgen-binding protein eta,4.573095712,4.158255885,4.419537873,4.436624333,4.160804379,4.089551295,3.960576416,4.112257303,4.3968787,4.080797,0.3160817,C
GM568,predicted gene 568,6.149468111,5.974328288,5.837792998,5.847258986,5.496623192,5.645047693,5.731986393,5.668985316,5.9522123,5.6356606,0.3165517,D
P4HTM,"""prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)""",5.839916125,5.572999653,5.93164294,5.791496876,5.311980831,5.56063168,5.5773678,5.418178127,5.7840137,5.4670396,0.3169741,H
CORO2A,"""coronin, actin binding protein 2A""",6.708768951,6.418023935,6.41201834,6.451491975,6.130739541,6.093569954,6.382304408,6.114786746,6.4975758,6.18035,0.3172258,I
NELL1,NEL-like 1 (chicken),4.532416575,4.410129821,4.452144155,4.591288362,4.133016304,4.402502079,4.09599509,4.084991325,4.4964952,4.1791263,0.3173689,B
GM1679,predicted gene 1679,4.60103689,4.37854331,4.514993187,4.355538573,3.948113017,4.275457259,4.098417778,4.251864029,4.462528,4.1434627,0.3190653,I
GM10757,predicted gene 10757,5.42097372,5.080837439,5.420766926,5.198593057,5.035170377,5.005127165,4.838966672,4.960622075,5.2802925,4.959972,0.3203205,A
OLFR544 | OLFR545,olfactory receptor 544 | olfactory receptor 545,6.361171447,6.228596582,6.087781523,5.97852411,5.914143261,5.94077082,5.770164433,5.748815854,6.1640186,5.8434734,0.3205452,G
GM10842,predicted gene 10842,3.993197578,4.054240007,3.877358523,3.821043923,3.83279761,3.582208848,3.496369059,3.545900211,3.93646,3.614319,0.322141,H
GM5148,predicted gene 5148,5.325049327,5.132188345,5.231676263,5.421383019,4.922211931,5.066258769,4.888789562,4.925489339,5.277574,4.9506874,0.3268866,B
ZFAND1,"""zinc finger, AN1-type domain 1""",7.821394773,7.998472059,7.896028362,7.915037891,7.641052075,7.61644531,7.504698513,7.558685098,7.907734,7.58022,0.327514,J
LCN3,lipocalin 3,4.364911886,4.025507174,4.26216647,4.092745106,3.906783778,3.872920837,3.779093517,3.872353543,4.1863327,3.8577878,0.3285449,C
GM10229,predicted gene 10229,3.705914049,3.589298971,3.928415849,3.685604672,3.364951639,3.418568303,3.364934197,3.44587134,3.7273083,3.3985813,0.328727,F
GKN3,gastrokine 3,4.601928856,4.565745146,4.770501996,4.400567281,4.337768919,4.226557623,4.172020729,4.276051857,4.584686,4.2531,0.331586,G
GM5678,predicted gene 5678,5.524431471,5.118873892,5.346819495,5.409370489,4.987162227,5.043701336,4.869338917,5.167839209,5.349874,5.01701,0.332864,A
CYP2AB1,"""cytochrome P450, family 2, subfamily ab, polypeptide 1""",5.099945033,4.917589588,4.702238868,4.92676079,4.500593223,4.709425666,4.409796603,4.691047367,4.9116335,4.5777154,0.3339181,I
4832428D23RIK,RIKEN cDNA 4832428D23 gene,3.534541311,3.733970001,3.731475749,3.5393373,3.098926748,3.466549903,3.483022631,3.149934091,3.634831,3.2996082,0.3352228,C
GM10567,predicted gene 10567,5.202148347,5.274237489,5.161521733,4.998991595,4.897516707,4.933303991,4.651625442,4.806303503,5.159225,4.8221874,0.3370376,D
OLFR171,olfactory receptor 171,3.759870718,3.351033335,3.409920978,3.317899583,3.065558973,3.128631366,2.972212932,3.322744618,3.4596813,3.1222868,0.3373945,G
SERINC3,serine incorporator 3,11.84146656,11.8204994,11.62354213,11.78129393,11.44066849,11.50378535,11.50007934,11.27193622,11.766701,11.429117,0.337584,E
KCNE4,"""potassium voltage-gated channel, Isk-related subfamily, gene 4""",5.488314221,5.501804512,5.385923996,5.183617439,5.286981938,4.792548285,5.037433703,5.085337398,5.3899145,5.0505753,0.3393392,J
TTC12,tetratricopeptide repeat domain 12,6.223804913,6.232080052,6.058617007,6.22671487,5.834290158,5.870361931,5.895053694,5.778506122,6.185304,5.844553,0.340751,D
GALNTL6,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6,4.946145871,4.588042763,4.750232564,4.823168267,4.423318581,4.458354789,4.460449687,4.392647534,4.7768974,4.433693,0.3432044,B
GM4371,"""eukaryotic translation initiation factor 3, subunit I pseudogene""",4.701461034,4.405657908,4.692625073,4.602298673,4.402881484,4.345568209,4.024724843,4.25342168,4.6005106,4.256649,0.3438616,E
GM7208,predicted gene 7208,3.860390033,3.911997066,4.150721019,3.73181017,3.699506258,3.621401766,3.530843645,3.425720331,3.9137297,3.569368,0.3443617,E
ISM2,isthmin 2 homolog (zebrafish),4.894309772,4.725238178,5.232339549,5.004254633,4.689580135,4.70786553,4.49389094,4.584661637,4.964036,4.6189995,0.3450365,H
CCT8L1,"""chaperonin containing TCP1, subunit 8 (theta)-like 1""",4.923249173,4.453997665,4.704870643,4.739865258,4.2276175,4.294084758,4.310412261,4.605243325,4.705496,4.359339,0.346157,B
NPVF,neuropeptide VF precursor,4.896850389,4.513656527,4.802382384,4.427971683,4.443579506,4.190448012,4.296762076,4.324985286,4.6602154,4.313944,0.3462714,J
B230315N10RIK,RIKEN cDNA B230315N10 gene,7.012848204,7.314544844,7.212665546,7.252531665,6.873906049,6.957446682,6.724553585,6.849380287,7.1981473,6.8513217,0.3468256,B
LCN13,lipocalin 13,5.324085268,5.264581645,5.333431154,5.196546107,4.895315881,5.107454883,4.754760432,4.972554884,5.279661,4.9325213,0.3471397,J
PDCD4,programmed cell death 4,10.54270803,10.24982948,10.03864285,10.45900634,10.13443944,10.06018649,9.876388119,9.827503067,10.322547,9.974629,0.347918,F
CHRNA2,"""cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)""",5.338374581,5.227550662,5.283952816,5.303723588,4.733347208,5.125367606,4.856617191,5.037918112,5.2884007,4.9383125,0.3500882,H
AFF1,"""AF4/FMR2 family, member 1""",8.595974179,8.583878528,8.279285677,8.566151666,8.257702836,8.264882583,8.090073305,8.00816075,8.506322,8.155205,0.351117,I
ZCCHC18,"""zinc finger, CCHC domain containing 18""",5.815803788,5.551764124,5.812835246,5.604849765,5.205366769,5.487491149,5.282591435,5.404046767,5.696313,5.344874,0.351439,F
ZFP112,zinc finger protein 112,4.943514878,4.840918062,4.552768026,4.73875681,4.281733034,4.370292251,4.572118497,4.445168839,4.7689896,4.4173284,0.3516612,I
OLFR51,olfactory receptor 51,3.830908822,3.4577629,3.582564858,3.474527586,3.531041643,3.117039822,3.082853634,3.207039593,3.586441,3.2344937,0.3519473,G
SPATA7,spermatogenesis associated 7,4.925077746,5.296080318,5.003137218,5.175204956,4.901720122,4.485302524,4.829915563,4.770181191,5.099875,4.74678,0.353095,H
1700066J24RIK,RIKEN cDNA 1700066J24 gene,4.878686344,4.602994848,4.771806008,4.723505024,4.481856918,4.257908655,4.384770963,4.439135859,4.7442484,4.3909183,0.3533301,C
OPTC,opticin,5.212180634,4.790215265,5.009808959,4.893904,4.665125362,4.605956713,4.405768416,4.811912967,4.976527,4.622191,0.354336,H
SLC10A4 | GM5868,"""solute carrier family 10 (sodium/bile acid cotransporter family), member 4 | predicted gene 5868""",6.197425173,6.046539699,6.407954036,6.076252326,5.726844527,5.853414942,5.726919227,5.995315256,6.182043,5.8256235,0.3564195,A
TMEM61,transmembrane protein 61,6.452807809,5.954509357,6.235645171,6.160559407,5.9645569,5.846361591,5.815272912,5.751263939,6.2008805,5.844364,0.3565165,F
OLFR1353,olfactory receptor 1353,3.686286274,3.454228121,3.767111549,3.517567264,3.319961902,3.439093436,3.140710529,3.098657082,3.6062984,3.2496057,0.3566927,D
FHIT,fragile histidine triad gene,5.800666029,5.596463501,5.667928003,5.670006744,5.496233973,5.179816422,5.225266583,5.394575848,5.6837664,5.323973,0.3597934,G
7420416P09RIK,RIKEN cDNA 7420416P09 gene,5.571697216,5.167632195,5.580726207,5.29422044,5.123125803,5.187508348,4.946089795,4.914642779,5.4035687,5.042842,0.3607267,G
VMN2R26,"""vomeronasal 2, receptor 26""",5.674266677,5.327718948,5.74245697,5.457880461,5.343703072,5.230018517,5.261884317,4.91533646,5.5505805,5.1877356,0.3628449,I
ATP6V1G3,"""ATPase, H+ transporting, lysosomal V1 subunit G3""",4.630172067,4.369816201,4.679885571,4.485071382,4.281188624,4.280549533,4.12346421,4.022497409,4.5412364,4.1769247,0.3643117,E
KTN1,kinectin 1,7.758553748,7.826771339,7.582100614,7.801550039,7.50148484,7.54323923,7.303761706,7.16315481,7.742244,7.3779097,0.3643343,A
MS4A10,"""membrane-spanning 4-domains, subfamily A, member 10""",6.050277693,5.644177233,5.947202388,5.83755277,5.416870017,5.647953252,5.458711503,5.493314568,5.8698025,5.5042124,0.3655901,J
TMEM88 | LSMD1,transmembrane protein 88 | LSM domain containing 1,6.882509205,6.532707009,6.916766008,6.990596505,6.511671566,6.512861077,6.451011842,6.384567697,6.8306446,6.465028,0.3656166,F
MIRLET7B,microRNA let7b,6.88233559,6.509265909,6.713344815,6.644163471,6.339214045,6.616609601,6.04609363,6.281264731,6.6872773,6.3207955,0.3664818,B
NEUROG3,neurogenin 3,5.35370073,5.160948371,5.412234847,5.192907145,4.877290742,5.114414728,4.631084364,5.026847604,5.2799478,4.9124093,0.3675385,G
MIRLET7C-2,microRNA let7c-2,6.645857388,6.567398873,6.592266022,6.261685864,6.250229011,6.401441329,6.029576163,5.911474367,6.5168023,6.1481805,0.3686218,H
GNAT1,"""guanine nucleotide binding protein, alpha transducing 1""",5.259717171,4.998284989,4.991979578,4.946810225,4.66570064,4.749857798,4.672805194,4.627665231,5.0491977,4.679007,0.3701907,G
B430212C06RIK,RIKEN cDNA B430212C06 gene,4.450179219,4.276065523,4.383093907,3.946844134,4.050406838,3.891473113,3.776329884,3.855169042,4.2640457,3.8933449,0.3707008,G
GM10489,predicted gene 10489,6.752469771,6.190950568,6.334586288,6.501421752,6.255562544,6.07059326,5.89022664,6.080066884,6.4448576,6.0741124,0.3707452,D
NG23 | D17H6S56E-3,"""Ng23 protein | DNA segment, Chr 17, human D6S56E 3""",6.538032932,6.183635777,6.23959322,6.459349541,5.892439053,6.025287622,5.82860089,6.185961007,6.355153,5.983072,0.372081,H
2810474O19RIK,RIKEN cDNA 2810474O19 gene,8.342088871,8.088686979,7.970653268,8.000148761,7.795284299,7.84387825,7.669874363,7.577122232,8.100394,7.7215394999999996,0.3788545,G
CERKL | ITGA4,ceramide kinase-like | integrin alpha 4,5.638034589,5.421472729,5.410115033,5.386598189,5.174219006,5.046791624,5.165827029,4.946828382,5.4640555,5.0834165,0.380639,I
XPA | NCBP1,"""xeroderma pigmentosum, complementation group A | nuclear cap binding protein subunit 1""",7.511657117,7.838094907,7.627926688,7.88230347,7.192758012,7.358637871,7.321286082,7.462361192,7.714996,7.3337603,0.3812357,J
NFXL1,"""nuclear transcription factor, X-box binding-like 1""",7.047511921,7.024398387,6.958118786,7.053529504,6.838546509,6.64007014,6.576386286,6.502867891,7.0208898,6.639468,0.3814218,B
GPR50,G-protein-coupled receptor 50,5.257164004,4.975295893,5.003990409,5.163479159,4.823346729,4.826281272,4.478676591,4.741822026,5.0999823,4.7175317,0.3824506,H
5530400C23RIK,RIKEN cDNA 5530400C23 gene,3.608945591,3.493449447,3.59952516,3.360377789,3.230514228,2.890923767,3.279051162,3.128711628,3.5155745,3.1323001,0.3832744,C
GM5803 | HNRNPA1 | GM10052,predicted gene 5803 | heterogeneous nuclear ribonucleoprotein A1 | heterogeneous nuclear ribonucleoprotein A1 pseudogene,10.2960406,10.07948883,9.782264254,10.10539731,9.901999193,9.710269265,9.512214991,9.605380256,10.065798,9.682466,0.383332,F
KLHL38,kelch-like 38 (Drosophila),5.157964177,5.382352472,5.453454618,5.237554561,4.96232335,4.887558785,4.997532344,4.848220885,5.3078313,4.9239087,0.3839226,A
SV2A,synaptic vesicle glycoprotein 2 a,5.791725756,5.52816564,5.51277586,5.857335431,5.337581454,5.389828153,5.131558741,5.288012137,5.6725006,5.286745,0.3857556,C
NMNAT2,nicotinamide nucleotide adenylyltransferase 2,6.105115861,5.829738154,6.133444882,5.832731265,5.624002661,5.692497112,5.413652226,5.626948894,5.9752574,5.5892754,0.385982,D
OLFR1134,olfactory receptor 1134,3.852512958,3.767563253,3.834825796,3.500282165,3.342967957,3.497670419,3.169481399,3.398771605,3.738796,3.3522227,0.3865733,E
GPIHBP1,GPI-anchored HDL-binding protein 1,6.311184095,6.34336298,6.446707458,6.73681962,6.103838649,6.098868139,6.149721138,5.937046693,6.4595184,6.0723686,0.3871498,B
GJC3,"""gap junction protein, gamma 3""",4.31332748,4.17671551,4.190821052,4.684542446,4.15374184,3.912768207,3.793329846,3.95669098,4.3413515,3.9541328,0.3872187,A
CMAH,cytidine monophospho-N-acetylneuraminic acid hydroxylase,8.468677831,8.749828928,8.288085721,8.263769235,8.038437372,8.024075466,8.071508576,8.086072066,8.442591,8.055023,0.387568,E
USP2,ubiquitin specific peptidase 2,6.825016124,6.775287638,6.614740945,6.843210657,6.467549942,6.19557051,6.531420675,6.311654292,6.7645636,6.376549,0.3880146,A
GM9883,predicted gene 9883,5.191101804,4.867950638,5.278812867,4.753498712,4.595539802,4.612044652,4.541381222,4.789186104,5.022841,4.634538,0.388303,E
CFHR3,complement factor H-related 3,3.704446022,4.063648961,4.073890956,3.613341698,3.389065146,3.513135516,3.608453351,3.390146334,3.863832,3.4752002,0.3886318,B
GM10787,predicted gene 10787,6.240626707,5.818724822,6.30766814,6.218834475,5.879777446,5.639268689,5.630793463,5.878273704,6.1464634,5.7570286,0.3894348,I
SGK2,serum/glucocorticoid regulated kinase 2,5.072082894,5.393650989,5.632154013,5.553798696,5.078013818,5.110735756,4.866996496,5.03750993,5.412922,5.023314,0.389608,B
GM3579,predicted gene 3579,10.9589993,10.8803941,10.7078743,10.78233886,10.46803578,10.40068356,10.70926476,10.1912857,10.832401,10.442318,0.390083,C
PRLHR,prolactin releasing hormone receptor,4.164105961,4.10391572,4.207405915,3.985469815,3.856656538,3.835150824,3.611068226,3.592939046,4.1152244,3.7239537,0.3912707,J
HNRNPA1 | GM10052 | GM5643,heterogeneous nuclear ribonucleoprotein A1 | heterogeneous nuclear ribonucleoprotein A1 pseudogene,11.5615234,11.29785691,11.1320873,11.32296405,11.15568609,10.99452072,10.74956776,10.83383061,11.3286085,10.933402,0.3952065,J
IL17RB,interleukin 17 receptor B,8.143208496,7.746502884,7.67307397,7.665194845,7.364284662,7.451923034,7.222692546,7.598016762,7.8069954,7.4092293,0.3977661,A
FREM3,Fras1 related extracellular matrix protein 3,4.118924675,3.85324324,4.276072328,3.992041259,3.644090815,3.878589419,3.548807913,3.573735524,4.0600705,3.661306,0.3987645,F
ERLEC1,endoplasmic reticulum lectin 1,7.763091036,7.952759855,7.460624077,7.968725134,7.442780147,7.378182966,7.434127848,7.294330808,7.7863,7.3873553,0.3989447,H
CAMK1G,calcium/calmodulin-dependent protein kinase I gamma,5.139585815,5.020488525,5.077256564,5.079589401,4.715898461,4.836359123,4.755556248,4.403447511,5.0792303,4.6778154,0.4014149,A
TRPM8,"""transient receptor potential cation channel, subfamily M, member 8""",4.712842475,4.701434645,4.847058088,4.615307214,4.529487394,4.039509053,4.238347475,4.463114521,4.7191606,4.3176146,0.401546,C
BTN3A3 | BTNL6 | LOC100045026,"""butyrophilin, subfamily 3, member A3 | butyrophilin-like 6 | butyrophilin-like""",6.114186224,5.640147909,5.978007306,5.723405118,5.569693242,5.452139514,5.35315091,5.474473758,5.8639364,5.462364,0.4015724,D
LAMC3,laminin gamma 3,6.258770706,5.879102342,6.079277392,5.927236827,5.591692008,5.701081918,5.762332209,5.477719371,6.0360966,5.6332064,0.4028902,J
SLAMF6,SLAM family member 6,8.449200247,8.579373788,8.154613915,8.701943327,8.224993162,8.114284371,7.898427718,8.026444053,8.471283,8.066037,0.405246,J
USP54,ubiquitin specific peptidase 54,6.492548852,6.898555795,6.396037605,6.533354151,6.152470736,6.125256275,6.467638239,5.953894828,6.580124,6.174815,0.405309,G
9330133O14RIK,RIKEN cDNA 9330133O14 gene,6.24075875,5.783288753,6.12194372,5.895253108,5.632473918,5.620047889,5.428231655,5.738774853,6.010311,5.6048822,0.4054288,A
SLC12A6 | GM10792,"""solute carrier family 12, member 6 | predicted gene 10792""",6.829673943,6.579381996,6.52154307,7.021902678,6.498076064,6.4657298,6.281575669,6.07716925,6.7381253,6.330638,0.4074873,H
GM10052 | HNRNPA1,heterogeneous nuclear ribonucleoprotein A1 pseudogene | heterogeneous nuclear ribonucleoprotein A1,11.42429595,11.16150448,10.98193649,11.18831579,11.01216934,10.82944712,10.60051388,10.67356296,11.1890135,10.778923,0.4100905,G
CIR1,"""corepressor interacting with RBPJ, 1""",8.123421395,8.247318426,7.979253921,8.451725221,7.968698032,7.954758125,7.680494004,7.554884512,8.20043,7.7897086,0.4107214,H
OLFR646,olfactory receptor 646,5.080334781,4.831468225,5.274946949,4.930995329,4.553348543,4.953680345,4.404397334,4.554884664,5.029436,4.6165776,0.4128584,B
OLFR312 | OLFR313,olfactory receptor 312 | olfactory receptor 313,4.8906925,4.715615909,4.990236401,4.639844917,4.542164863,4.634715538,4.20431471,4.199979805,4.8090973,4.3952937,0.4138036,B
