Name,Description,x,y,sample,value
TCEAL3 | TCEAL6 | TCEAL5,transcription elongation factor A (SII)-like 3 | transcription elongation factor A (SII)-like 6 | transcription elongation factor A (SII)-like 5,2,1183,flight2,-0.050229908
TCEAL3 | TCEAL6 | TCEAL5,transcription elongation factor A (SII)-like 3 | transcription elongation factor A (SII)-like 6 | transcription elongation factor A (SII)-like 5,3,1183,flight3,-0.152582776
TCEAL3 | TCEAL6 | TCEAL5,transcription elongation factor A (SII)-like 3 | transcription elongation factor A (SII)-like 6 | transcription elongation factor A (SII)-like 5,4,1183,flight4,-0.071547413
TCL1B2,"""T-cell leukemia/lymphoma 1B, 2""",1,1184,flight1,-0.098772941
TCL1B2,"""T-cell leukemia/lymphoma 1B, 2""",2,1184,flight2,-0.036455828
TCL1B2,"""T-cell leukemia/lymphoma 1B, 2""",3,1184,flight3,-0.060187818
TCL1B2,"""T-cell leukemia/lymphoma 1B, 2""",4,1184,flight4,-0.037651083
TCP1,t-complex protein 1,1,1185,flight1,0.025280612
TCP1,t-complex protein 1,2,1185,flight2,0.014193588
TCP1,t-complex protein 1,3,1185,flight3,0.032899432
TCP1,t-complex protein 1,4,1185,flight4,0.016746055
TCSTV3,"""2-cell-stage, variable group, member 3""",1,1186,flight1,-0.106341946
TCSTV3,"""2-cell-stage, variable group, member 3""",2,1186,flight2,-0.017791589
TCSTV3,"""2-cell-stage, variable group, member 3""",3,1186,flight3,-0.070314875
TCSTV3,"""2-cell-stage, variable group, member 3""",4,1186,flight4,-0.078082322
TCTN1 | HVCN1,tectonic family member 1 | hydrogen voltage-gated channel 1,1,1187,flight1,-0.051830707
TCTN1 | HVCN1,tectonic family member 1 | hydrogen voltage-gated channel 1,2,1187,flight2,-0.038441643
TCTN1 | HVCN1,tectonic family member 1 | hydrogen voltage-gated channel 1,3,1187,flight3,-0.027110588
TCTN1 | HVCN1,tectonic family member 1 | hydrogen voltage-gated channel 1,4,1187,flight4,-0.045560477
TDRD5,tudor domain containing 5,1,1188,flight1,0.043642695
TDRD5,tudor domain containing 5,2,1188,flight2,0.063570332
TDRD5,tudor domain containing 5,3,1188,flight3,0.077516685
TDRD5,tudor domain containing 5,4,1188,flight4,0.054703407
TDRD7,tudor domain containing 7,1,1189,flight1,0.093939035
TDRD7,tudor domain containing 7,2,1189,flight2,0.034906397
TDRD7,tudor domain containing 7,3,1189,flight3,0.084674991
TDRD7,tudor domain containing 7,4,1189,flight4,0.064127967
TEAD4,TEA domain family member 4,1,1190,flight1,0.029036716
TEAD4,TEA domain family member 4,2,1190,flight2,0.045425059
TEAD4,TEA domain family member 4,3,1190,flight3,0.057628639
TEAD4,TEA domain family member 4,4,1190,flight4,0.016721981
TECR,"""trans-2,3-enoyl-CoA reductase""",1,1191,flight1,0.034324455
TECR,"""trans-2,3-enoyl-CoA reductase""",2,1191,flight2,0.034118624
TECR,"""trans-2,3-enoyl-CoA reductase""",3,1191,flight3,0.029004958
TECR,"""trans-2,3-enoyl-CoA reductase""",4,1191,flight4,0.025962099
TECRL,"""trans-2,3-enoyl-CoA reductase-like""",1,1192,flight1,0.135153038
TECRL,"""trans-2,3-enoyl-CoA reductase-like""",2,1192,flight2,0.046154284
TECRL,"""trans-2,3-enoyl-CoA reductase-like""",3,1192,flight3,0.096402791
TECRL,"""trans-2,3-enoyl-CoA reductase-like""",4,1192,flight4,0.070814799
TEF,thyrotroph embryonic factor,1,1193,flight1,-0.038854556
TEF,thyrotroph embryonic factor,2,1193,flight2,-0.067051019
TEF,thyrotroph embryonic factor,3,1193,flight3,-0.065476326
TEF,thyrotroph embryonic factor,4,1193,flight4,-0.080193889
TEX15,testis expressed gene 15,1,1194,flight1,-0.045098274
TEX15,testis expressed gene 15,2,1194,flight2,-0.035237684
TEX15,testis expressed gene 15,3,1194,flight3,-0.038714005
TEX15,testis expressed gene 15,4,1194,flight4,-0.027473074
TFB1M | TIAM2,"""transcription factor B1, mitochondrial | T-cell lymphoma invasion and metastasis 2""",1,1195,flight1,0.101579139
TFB1M | TIAM2,"""transcription factor B1, mitochondrial | T-cell lymphoma invasion and metastasis 2""",2,1195,flight2,0.048428113
TFB1M | TIAM2,"""transcription factor B1, mitochondrial | T-cell lymphoma invasion and metastasis 2""",3,1195,flight3,0.07653109
TFB1M | TIAM2,"""transcription factor B1, mitochondrial | T-cell lymphoma invasion and metastasis 2""",4,1195,flight4,0.065096056
TFDP1,transcription factor Dp 1,1,1196,flight1,0.024256618
TFDP1,transcription factor Dp 1,2,1196,flight2,0.019376853
TFDP1,transcription factor Dp 1,3,1196,flight3,0.057102046
TFDP1,transcription factor Dp 1,4,1196,flight4,0.053957543
TGM6,transglutaminase 6,1,1197,flight1,-0.06666343
TGM6,transglutaminase 6,2,1197,flight2,-0.014668579
TGM6,transglutaminase 6,3,1197,flight3,-0.038916295
TGM6,transglutaminase 6,4,1197,flight4,-0.032530949
THNSL1,threonine synthase-like 1 (bacterial),1,1198,flight1,0.052468213
THNSL1,threonine synthase-like 1 (bacterial),2,1198,flight2,0.03846047
THNSL1,threonine synthase-like 1 (bacterial),3,1198,flight3,0.030354583
THNSL1,threonine synthase-like 1 (bacterial),4,1198,flight4,0.044840417
THNSL2,threonine synthase-like 2 (bacterial),1,1199,flight1,-0.079373425
THNSL2,threonine synthase-like 2 (bacterial),2,1199,flight2,-0.04056885
THNSL2,threonine synthase-like 2 (bacterial),3,1199,flight3,-0.021617061
THNSL2,threonine synthase-like 2 (bacterial),4,1199,flight4,-0.04078957
THOP1,thimet oligopeptidase 1,1,1200,flight1,0.096357633
THOP1,thimet oligopeptidase 1,2,1200,flight2,0.071978834
THOP1,thimet oligopeptidase 1,3,1200,flight3,0.024864485
THOP1,thimet oligopeptidase 1,4,1200,flight4,0.05461742
THRSP,thyroid hormone responsive SPOT14 homolog (Rattus),1,1201,flight1,0.150686231
THRSP,thyroid hormone responsive SPOT14 homolog (Rattus),2,1201,flight2,0.148917277
THRSP,thyroid hormone responsive SPOT14 homolog (Rattus),3,1201,flight3,0.075276147
THRSP,thyroid hormone responsive SPOT14 homolog (Rattus),4,1201,flight4,0.124871542
TIGD5,tigger transposable element derived 5,1,1202,flight1,0.008530092
TIGD5,tigger transposable element derived 5,2,1202,flight2,0.015837159
TIGD5,tigger transposable element derived 5,3,1202,flight3,0.019583669
TIGD5,tigger transposable element derived 5,4,1202,flight4,0.040310431
TKT,transketolase,1,1203,flight1,0.078853729
TKT,transketolase,2,1203,flight2,0.083542715
TKT,transketolase,3,1203,flight3,0.071440126
TKT,transketolase,4,1203,flight4,0.07331098
TLR6,toll-like receptor 6,1,1204,flight1,-0.070513647
TLR6,toll-like receptor 6,2,1204,flight2,-0.056912356
TLR6,toll-like receptor 6,3,1204,flight3,-0.046103457
TLR6,toll-like receptor 6,4,1204,flight4,-0.014089171
TMCC3,transmembrane and coiled coil domains 3,1,1205,flight1,0.034324691
TMCC3,transmembrane and coiled coil domains 3,2,1205,flight2,0.030515816
TMCC3,transmembrane and coiled coil domains 3,3,1205,flight3,0.063389691
TMCC3,transmembrane and coiled coil domains 3,4,1205,flight4,0.022755683
TMED3,transmembrane emp24 domain containing 3,1,1206,flight1,0.115473602
TMED3,transmembrane emp24 domain containing 3,2,1206,flight2,0.061054071
TMED3,transmembrane emp24 domain containing 3,3,1206,flight3,0.104477343
TMED3,transmembrane emp24 domain containing 3,4,1206,flight4,0.027307977
TMEM135,transmembrane protein 135,1,1207,flight1,0.083071465
TMEM135,transmembrane protein 135,2,1207,flight2,0.018469016
TMEM135,transmembrane protein 135,3,1207,flight3,0.05149613
TMEM135,transmembrane protein 135,4,1207,flight4,0.031159498
TMEM170,transmembrane protein 170,1,1208,flight1,0.026622596
TMEM170,transmembrane protein 170,2,1208,flight2,0.013038861
TMEM170,transmembrane protein 170,3,1208,flight3,0.0140993
TMEM170,transmembrane protein 170,4,1208,flight4,0.029636869
TMEM183A,transmembrane protein 183A,1,1209,flight1,0.048057747
TMEM183A,transmembrane protein 183A,2,1209,flight2,0.021238413
TMEM183A,transmembrane protein 183A,3,1209,flight3,0.062522066
TMEM183A,transmembrane protein 183A,4,1209,flight4,0.039796878
TMEM190,transmembrane protein 190,1,1210,flight1,-0.093048018
TMEM190,transmembrane protein 190,2,1210,flight2,-0.019112166
TMEM190,transmembrane protein 190,3,1210,flight3,-0.045246935
TMEM190,transmembrane protein 190,4,1210,flight4,-0.059876825
TMEM33,transmembrane protein 33,1,1211,flight1,0.097240679
TMEM33,transmembrane protein 33,2,1211,flight2,0.032907974
TMEM33,transmembrane protein 33,3,1211,flight3,0.046484201
TMEM33,transmembrane protein 33,4,1211,flight4,0.061233338
TMEM39A,transmembrane protein 39a,1,1212,flight1,0.072230534
TMEM39A,transmembrane protein 39a,2,1212,flight2,0.028749632
TMEM39A,transmembrane protein 39a,3,1212,flight3,0.043848935
TMEM39A,transmembrane protein 39a,4,1212,flight4,0.017812855
TMEM48,transmembrane protein 48,1,1213,flight1,0.053244418
TMEM48,transmembrane protein 48,2,1213,flight2,0.008298192
TMEM48,transmembrane protein 48,3,1213,flight3,0.063042647
TMEM48,transmembrane protein 48,4,1213,flight4,0.067556964
TMEM61,transmembrane protein 61,1,1214,flight1,-0.104107788
TMEM61,transmembrane protein 61,2,1214,flight2,-0.018846423
TMEM61,transmembrane protein 61,3,1214,flight3,-0.066950171
TMEM61,transmembrane protein 61,4,1214,flight4,-0.05410262
TMEM63B,transmembrane protein 63b,1,1215,flight1,0.088126299
TMEM63B,transmembrane protein 63b,2,1215,flight2,0.055254658
TMEM63B,transmembrane protein 63b,3,1215,flight3,0.050664029
TMEM63B,transmembrane protein 63b,4,1215,flight4,0.025493355
TMEM69,transmembrane protein 69,1,1216,flight1,0.065952682
TMEM69,transmembrane protein 69,2,1216,flight2,0.025121792
TMEM69,transmembrane protein 69,3,1216,flight3,0.036562659
TMEM69,transmembrane protein 69,4,1216,flight4,0.018105256
TMEM87A,transmembrane protein 87A,1,1217,flight1,-0.026551715
TMEM87A,transmembrane protein 87A,2,1217,flight2,-0.025075619
TMEM87A,transmembrane protein 87A,3,1217,flight3,-0.008160627
TMEM87A,transmembrane protein 87A,4,1217,flight4,-0.033202941
TMEM88 | LSMD1,transmembrane protein 88 | LSM domain containing 1,1,1218,flight1,-0.064575313
TMEM88 | LSMD1,transmembrane protein 88 | LSM domain containing 1,2,1218,flight2,-0.010468479
TMEM88 | LSMD1,transmembrane protein 88 | LSM domain containing 1,3,1218,flight3,-0.069874099
TMEM88 | LSMD1,transmembrane protein 88 | LSM domain containing 1,4,1218,flight4,-0.08129408
TMIE,transmembrane inner ear,1,1219,flight1,0.074379919
TMIE,transmembrane inner ear,2,1219,flight2,0.050697951
TMIE,transmembrane inner ear,3,1219,flight3,0.109362511
TMIE,transmembrane inner ear,4,1219,flight4,0.035758967
TMTC4,transmembrane and tetratricopeptide repeat containing 4,1,1220,flight1,0.05101743
TMTC4,transmembrane and tetratricopeptide repeat containing 4,2,1220,flight2,0.025704733
TMTC4,transmembrane and tetratricopeptide repeat containing 4,3,1220,flight3,0.052572715
TMTC4,transmembrane and tetratricopeptide repeat containing 4,4,1220,flight4,0.054868264
TNC,tenascin C,1,1221,flight1,0.107411009
TNC,tenascin C,2,1221,flight2,0.055125068
TNC,tenascin C,3,1221,flight3,0.135461512
TNC,tenascin C,4,1221,flight4,0.084484593
TNFAIP2,"""tumor necrosis factor, alpha-induced protein 2""",1,1222,flight1,0.120397467
TNFAIP2,"""tumor necrosis factor, alpha-induced protein 2""",2,1222,flight2,0.03151987
TNFAIP2,"""tumor necrosis factor, alpha-induced protein 2""",3,1222,flight3,0.070250437
TNFAIP2,"""tumor necrosis factor, alpha-induced protein 2""",4,1222,flight4,0.050303467
TNFRSF10B,"""tumor necrosis factor receptor superfamily, member 10b""",1,1223,flight1,0.057814973
TNFRSF10B,"""tumor necrosis factor receptor superfamily, member 10b""",2,1223,flight2,0.08507462
TNFRSF10B,"""tumor necrosis factor receptor superfamily, member 10b""",3,1223,flight3,0.042608066
TNFRSF10B,"""tumor necrosis factor receptor superfamily, member 10b""",4,1223,flight4,0.081489088
TNFRSF11A,"""tumor necrosis factor receptor superfamily, member 11a""",1,1224,flight1,0.039991554
TNFRSF11A,"""tumor necrosis factor receptor superfamily, member 11a""",2,1224,flight2,0.034869343
TNFRSF11A,"""tumor necrosis factor receptor superfamily, member 11a""",3,1224,flight3,0.03691577
TNFRSF11A,"""tumor necrosis factor receptor superfamily, member 11a""",4,1224,flight4,0.008636495
TNFRSF9,"""tumor necrosis factor receptor superfamily, member 9""",1,1225,flight1,0.12263334
TNFRSF9,"""tumor necrosis factor receptor superfamily, member 9""",2,1225,flight2,0.083726085
TNFRSF9,"""tumor necrosis factor receptor superfamily, member 9""",3,1225,flight3,0.073248446
TNFRSF9,"""tumor necrosis factor receptor superfamily, member 9""",4,1225,flight4,0.050299412
TNIK,TRAF2 and NCK interacting kinase,1,1226,flight1,0.037342062
TNIK,TRAF2 and NCK interacting kinase,2,1226,flight2,0.020504971
TNIK,TRAF2 and NCK interacting kinase,3,1226,flight3,0.022807859
TNIK,TRAF2 and NCK interacting kinase,4,1226,flight4,0.009188847
TNIP3,TNFAIP3 interacting protein 3,1,1227,flight1,0.13236272600000001
TNIP3,TNFAIP3 interacting protein 3,2,1227,flight2,0.162530709
TNIP3,TNFAIP3 interacting protein 3,3,1227,flight3,0.139184655
TNIP3,TNFAIP3 interacting protein 3,4,1227,flight4,0.044203117
TNPO2,"""transportin 2 (importin 3, karyopherin beta 2b)""",1,1228,flight1,0.031937798
TNPO2,"""transportin 2 (importin 3, karyopherin beta 2b)""",2,1228,flight2,0.011903087
TNPO2,"""transportin 2 (importin 3, karyopherin beta 2b)""",3,1228,flight3,0.045459931
TNPO2,"""transportin 2 (importin 3, karyopherin beta 2b)""",4,1228,flight4,0.019344251
TOMM5,translocase of outer mitochondrial membrane 5 homolog (yeast),1,1229,flight1,0.064295804
TOMM5,translocase of outer mitochondrial membrane 5 homolog (yeast),2,1229,flight2,0.045958189000000003
TOMM5,translocase of outer mitochondrial membrane 5 homolog (yeast),3,1229,flight3,0.065031316
TOMM5,translocase of outer mitochondrial membrane 5 homolog (yeast),4,1229,flight4,0.033342595
TOP2A,topoisomerase (DNA) II alpha,1,1230,flight1,-0.113469365
TOP2A,topoisomerase (DNA) II alpha,2,1230,flight2,-0.142007081
TOP2A,topoisomerase (DNA) II alpha,3,1230,flight3,-0.125039129
TOP2A,topoisomerase (DNA) II alpha,4,1230,flight4,-0.015343641
TPM4,tropomyosin 4,1,1231,flight1,0.074447838
TPM4,tropomyosin 4,2,1231,flight2,0.028886559
TPM4,tropomyosin 4,3,1231,flight3,0.044583656
TPM4,tropomyosin 4,4,1231,flight4,0.027856834
TPPP,tubulin polymerization promoting protein,1,1232,flight1,0.064242978
TPPP,tubulin polymerization promoting protein,2,1232,flight2,0.044117162
TPPP,tubulin polymerization promoting protein,3,1232,flight3,0.012047021
TPPP,tubulin polymerization promoting protein,4,1232,flight4,0.08165226
TPPP3,tubulin polymerization-promoting protein family member 3,1,1233,flight1,0.210519952
TPPP3,tubulin polymerization-promoting protein family member 3,2,1233,flight2,0.147143634
TPPP3,tubulin polymerization-promoting protein family member 3,3,1233,flight3,0.111917017
TPPP3,tubulin polymerization-promoting protein family member 3,4,1233,flight4,0.100897183
TRAP1,TNF receptor-associated protein 1,1,1234,flight1,0.074041839
TRAP1,TNF receptor-associated protein 1,2,1234,flight2,0.012916499
TRAP1,TNF receptor-associated protein 1,3,1234,flight3,0.045385918
TRAP1,TNF receptor-associated protein 1,4,1234,flight4,0.036262363
TRIB2,tribbles homolog 2 (Drosophila),1,1235,flight1,0.063769394
TRIB2,tribbles homolog 2 (Drosophila),2,1235,flight2,0.033607251
TRIB2,tribbles homolog 2 (Drosophila),3,1235,flight3,0.054125168
TRIB2,tribbles homolog 2 (Drosophila),4,1235,flight4,0.018930314
TRIM46,tripartite motif-containing 46,1,1236,flight1,-0.02669611
TRIM46,tripartite motif-containing 46,2,1236,flight2,-0.05860413
TRIM46,tripartite motif-containing 46,3,1236,flight3,-0.060916812
TRIM46,tripartite motif-containing 46,4,1236,flight4,-0.012847823
TRIO,triple functional domain (PTPRF interacting),1,1237,flight1,0.077426386
TRIO,triple functional domain (PTPRF interacting),2,1237,flight2,0.049269048
TRIO,triple functional domain (PTPRF interacting),3,1237,flight3,0.037514692
TRIO,triple functional domain (PTPRF interacting),4,1237,flight4,0.049527795
TROAP,trophinin associated protein,1,1238,flight1,-0.064589561
TROAP,trophinin associated protein,2,1238,flight2,-0.052195687
TROAP,trophinin associated protein,3,1238,flight3,-0.033225377
TROAP,trophinin associated protein,4,1238,flight4,-0.014469355
TRP53,transformation related protein 53,1,1239,flight1,0.055112645
TRP53,transformation related protein 53,2,1239,flight2,0.00875287
TRP53,transformation related protein 53,3,1239,flight3,0.0783922
TRP53,transformation related protein 53,4,1239,flight4,0.077458768
TRP53I13 | ABHD15,transformation related protein 53 inducible protein 13 | abhydrolase domain containing 15,1,1240,flight1,-0.074953954
TRP53I13 | ABHD15,transformation related protein 53 inducible protein 13 | abhydrolase domain containing 15,2,1240,flight2,-0.020079095
TRP53I13 | ABHD15,transformation related protein 53 inducible protein 13 | abhydrolase domain containing 15,3,1240,flight3,-0.02418717
TRP53I13 | ABHD15,transformation related protein 53 inducible protein 13 | abhydrolase domain containing 15,4,1240,flight4,-0.040734759
TRP53INP2,transformation related protein 53 inducible nuclear protein 2,1,1241,flight1,0.085842522
TRP53INP2,transformation related protein 53 inducible nuclear protein 2,2,1241,flight2,0.050222596
TRP53INP2,transformation related protein 53 inducible nuclear protein 2,3,1241,flight3,0.029891812
TRP53INP2,transformation related protein 53 inducible nuclear protein 2,4,1241,flight4,0.070532764
TRPC5,"""transient receptor potential cation channel, subfamily C, member 5""",1,1242,flight1,-0.106137843
TRPC5,"""transient receptor potential cation channel, subfamily C, member 5""",2,1242,flight2,-0.051534648
TRPC5,"""transient receptor potential cation channel, subfamily C, member 5""",3,1242,flight3,-0.089581116
TRPC5,"""transient receptor potential cation channel, subfamily C, member 5""",4,1242,flight4,-0.016624649
TRPC7,"""transient receptor potential cation channel, subfamily C, member 7""",1,1243,flight1,-0.066007292
TRPC7,"""transient receptor potential cation channel, subfamily C, member 7""",2,1243,flight2,-0.061218023
TRPC7,"""transient receptor potential cation channel, subfamily C, member 7""",3,1243,flight3,-0.026374852
TRPC7,"""transient receptor potential cation channel, subfamily C, member 7""",4,1243,flight4,-0.051707478
TRPM3,"""transient receptor potential cation channel, subfamily M, member 3""",1,1244,flight1,-0.063032379
TRPM3,"""transient receptor potential cation channel, subfamily M, member 3""",2,1244,flight2,-0.01270226
TRPM3,"""transient receptor potential cation channel, subfamily M, member 3""",3,1244,flight3,-0.051680393
TRPM3,"""transient receptor potential cation channel, subfamily M, member 3""",4,1244,flight4,-0.03038508
TRPM8,"""transient receptor potential cation channel, subfamily M, member 8""",1,1245,flight1,-0.091538479
TRPM8,"""transient receptor potential cation channel, subfamily M, member 8""",2,1245,flight2,-0.088896319
TRPM8,"""transient receptor potential cation channel, subfamily M, member 8""",3,1245,flight3,-0.122624073
TRPM8,"""transient receptor potential cation channel, subfamily M, member 8""",4,1245,flight4,-0.068948399
TSC1,tuberous sclerosis 1,1,1246,flight1,0.024370157
TSC1,tuberous sclerosis 1,2,1246,flight2,0.015676459
TSC1,tuberous sclerosis 1,3,1246,flight3,0.062649529
